1011	1276	1
1011	1303	1
1011	13128	1
1011	13137	6
1011	13147	21
1011	1410	4
1011	1418	2
1011	14211	1
1011	14479	1
1011	1474	1
1011	14887	2
1011	16392	2
1011	16485	3
1011	1679	1
1011	17321	1
1011	18212	1
1011	1849	1
1011	19089	1
1011	1923	1
1011	21466	1
1011	21699	1
1011	22759	1
1011	231	1
1011	232	1
1011	24797	5
1011	25231	5
1011	26335	1
1011	265	2
1011	2721	1
1011	28509	1
1011	28522	1
1011	2907	7
1011	29737	4
1011	298	2
1011	30590	1
1011	3142	1
1011	316	2
1011	32913	15
1011	33350	1
1011	33400	2
1011	340	2
1011	3423	2
1011	3451	1
1011	3452	1
1011	3458	2
1011	34894	5
1011	349	2
1011	35101	1
1011	36055	1
1011	3662	1
1011	36758	1
1011	37171	1
1011	38488	10
1011	397	7
1011	40979	5
1011	41602	2
1011	4286	2
1011	43246	1
1011	4345	1
1011	4388	2
1011	44	1
1011	50504	10
1011	50511	1
1011	50516	7
1011	50517	11
1011	50520	7
1011	50528	1
1011	50548	9
1011	50579	1
1011	50610	1
1011	536	1
1011	5470	1
1011	5507	1
1011	5526	1
1011	6061	1
1011	6069	22
1011	6718	1
1011	6957	5
1011	6961	1
1011	702	1
1011	7351	2
1011	7623	1
1011	7907	2
1011	8005	2
1011	8020	2
1011	903	1
1011	915	1
1011	9560	2
1011	9740	1
1012	2729	1
1012	2919	1
1012	2927	1
1012	3363	1
1012	3451	1
1012	407	1
1012	7010	1
1012	9533	1
1013	14458	3
1013	16317	2
1013	16689	1
1013	1763	6
1013	19637	1
1013	27576	1
1013	27595	4
1013	3689	2
1013	4601	1
1013	46725	8
1013	4819	1
1013	49133	2
1013	50634	9
1013	50653	1
1013	5259	1
1013	8989	1
1013	8990	3
1013	8991	1
1014	10218	2
1014	10249	1
1014	12851	1
1014	12891	1
1014	12895	1
1014	12901	7
1014	15058	7
1014	15141	1
1014	16766	1
1014	17002	1
1014	17484	2
1014	18019	1
1014	18021	1
1014	21151	1
1014	2292	1
1014	2423	1
1014	24339	1
1014	2587	1
1014	300	1
1014	31960	2
1014	4449	1
1014	4456	2
1014	455	1
1014	458	2
1014	4700	1
1014	483	1
1014	7193	2
1014	8129	1
1014	9193	2
1015	27550	1
1015	3158	1
1015	3164	1
1015	417	1
1015	496	1
1015	9676	1
1016	10239	1
1016	11005	1
1016	11865	1
1016	11890	3
1016	11894	4
1016	11895	3
1016	11966	7
1016	12016	1
1016	12067	3
1016	12089	3
1016	13589	2
1016	13691	2
1016	14165	1
1016	15113	1
1016	16031	4
1016	16953	3
1016	16956	1
1016	16986	3
1016	1749	1
1016	17620	2
1016	1763	1
1016	19799	1
1016	19981	2
1016	20159	7
1016	21437	1
1016	21627	1
1016	21842	1
1016	2396	2
1016	2421	2
1016	2434	1
1016	2436	1
1016	25666	1
1016	2576	5
1016	26699	1
1016	2695	2
1016	2986	1
1016	30772	1
1016	3091	1
1016	31791	1
1016	31894	1
1016	36269	1
1016	37318	3
1016	3878	2
1016	39502	1
1016	3979	13
1016	3980	2
1016	3987	1
1016	407	1
1016	41350	1
1016	421	1
1016	42810	2
1016	444	1
1016	45066	6
1016	4625	31
1016	4696	4
1016	4771	1
1016	4836	1
1016	49058	1
1016	50729	20
1016	50750	15
1016	50755	1
1016	50756	13
1016	50759	2
1016	50763	2
1016	50769	23
1016	50770	1
1016	50777	1
1016	5989	1
1016	6933	1
1016	7094	2
1016	7096	3
1016	7105	1
1016	7117	7
1016	7123	1
1016	7143	1
1016	7228	1
1016	7254	1
1016	7325	1
1016	8129	1
1016	8181	1
1016	9320	2
1016	9671	1
1016	997	2
1017	14175	1
1017	24808	2
1017	38739	1
1017	39680	10
1018	10237	1
1018	11008	1
1018	11884	4
1018	11926	1
1018	11995	2
1018	11997	1
1018	12059	2
1018	12854	1
1018	13364	1
1018	16986	1
1018	19981	1
1018	22434	4
1018	2402	1
1018	2695	1
1018	3508	1
1018	37318	1
1018	3909	1
1018	39836	1
1018	4241	1
1018	47276	1
1018	5018	1
1018	50829	1
1018	50839	1
1018	7094	1
1018	7142	2
1018	7143	1
1018	7327	1
1018	8116	1
1018	9314	1
1018	973	1
1018	992	1
1019	1019	1
1019	11994	9
1019	13700	1
1019	13806	2
1019	1387	1
1019	14531	1
1019	14551	1
1019	14708	1
1019	15058	1
1019	15125	1
1019	16011	1
1019	18915	1
1019	19817	1
1019	19887	1
1019	20170	1
1019	20179	1
1019	20182	2
1019	204	1
1019	21144	1
1019	21443	2
1019	2162	1
1019	2175	1
1019	2396	4
1019	2474	1
1019	25622	1
1019	2576	1
1019	2689	2
1019	2799	1
1019	30328	1
1019	3054	1
1019	3060	1
1019	32001	1
1019	33319	2
1019	34140	1
1019	3502	1
1019	3626	1
1019	3688	1
1019	3867	1
1019	3903	1
1019	3979	1
1019	4014	1
1019	4293	1
1019	431	1
1019	459	1
1019	46008	1
1019	4617	1
1019	4884	1
1019	4886	1
1019	4889	1
1019	4894	1
1019	4942	1
1019	4970	1
1019	4995	1
1019	5018	1
1019	5019	4
1019	50892	1
1019	50894	1
1019	50911	1
1019	5157	1
1019	5159	1
1019	7094	1
1019	7144	1
1019	7192	5
1019	7226	1
1019	7255	1
1019	7577	2
1019	7958	2
1019	8181	5
1019	8185	1
1019	8336	1
1019	9036	2
1019	909	1
102	1758	1
102	2420	1
102	2436	4
102	2527	1
102	2646	1
102	3039	2
102	3053	1
102	3689	1
102	3908	2
102	4585	1
102	4865	1
102	4942	1
102	5018	1
102	5183	2
102	6081	2
102	6082	1
102	6083	8
102	6084	1
102	6085	2
102	6086	1
102	6088	1
102	6090	1
102	6091	1
102	6092	15
102	6095	1
102	6096	2
102	6098	1
102	6099	1
102	6100	1
102	6102	1
102	6106	1
102	6110	1
102	6112	1
102	6116	1
102	6122	2
102	6124	1
102	6132	1
102	988	1
1020	1019	1
1020	10619	1
1020	13702	1
1020	15103	4
1020	16682	1
1020	17509	1
1020	19532	1
1020	19667	1
1020	20169	1
1020	204	1
1020	21389	1
1020	2407	1
1020	2438	1
1020	25766	1
1020	25779	1
1020	25801	1
1020	2674	1
1020	2855	1
1020	31686	1
1020	3867	1
1020	4620	1
1020	4855	1
1020	5137	1
1020	8349	1
1020	9676	1
1022	10460	3
1022	1088	1
1022	1089	2
1022	1222	1
1022	12654	1
1022	12658	1
1022	12705	1
1022	1278	1
1022	1318	1
1022	13668	1
1022	16392	1
1022	167	1
1022	1677	1
1022	174	1
1022	22824	1
1022	22832	1
1022	2298	1
1022	2391	1
1022	2472	1
1022	24871	1
1022	25231	1
1022	25586	1
1022	25705	1
1022	27070	1
1022	2900	1
1022	33673	1
1022	36952	1
1022	37228	2
1022	4015	1
1022	47372	1
1022	507	11
1022	50923	3
1022	50938	3
1022	50956	2
1022	50967	1
1022	50974	1
1022	515	20
1022	6049	1
1022	695	1
1022	7915	1
1022	8522	1
1022	896	1
1023	10212	1
1023	10278	1
1023	10407	1
1023	13243	1
1023	1361	5
1023	13683	1
1023	13684	2
1023	13953	1
1023	1462	2
1023	15295	2
1023	16943	2
1023	1837	1
1023	1902	2
1023	1972	2
1023	20452	20
1023	20473	1
1023	20478	1
1023	20500	3
1023	20504	2
1023	2077	1
1023	2103	1
1023	21695	1
1023	2370	17
1023	2472	2
1023	25122	3
1023	2965	2
1023	31921	1
1023	456	5
1023	49267	1
1023	502	3
1023	51008	1
1023	536	2
1023	7905	1
1023	8568	1
1023	923	1
1025	10249	1
1025	10257	1
1025	10299	2
1025	10318	1
1025	12187	1
1025	15170	1
1025	15404	1
1025	18029	1
1025	38909	1
1025	4337	1
1025	4819	1
1025	4997	1
1025	7226	1
1026	10037	2
1026	22880	1
1026	3850	1
1026	407	1
1026	4623	1
1026	6719	1
1026	892	1
1026	9696	1
1027	14715	1
1027	19695	1
1027	19839	1
1027	19840	1
1027	204	1
1027	3468	1
1027	3564	3
1027	38724	1
1027	3991	1
1027	5077	2
1027	8111	1
1027	9295	1
103	1226	1
103	350	1
103	397	4
103	4060	1
103	5755	1
103	5900	1
103	5902	1
103	6140	168
103	6142	85
103	6145	14
103	6151	1
103	6153	1
103	6160	31
103	6166	24
103	6174	12
103	6185	1
103	6186	2
103	6191	9
103	6197	2
103	6198	2
103	6204	3
103	6232	1
103	6247	2
103	6251	1
103	6264	2
103	6288	1
103	6294	3
103	6297	2
103	6300	1
103	6306	1
103	6307	1
103	6308	1
103	6309	1
103	6310	1
103	898	1
103	923	1
1032	12115	2
1032	12929	2
1032	12936	1
1032	1355	1
1032	1371	1
1032	1377	1
1032	16153	1
1032	167	1
1032	18208	2
1032	20052	1
1032	21515	1
1032	22182	1
1032	22249	2
1032	22400	1
1032	22864	1
1032	23524	5
1032	2363	34
1032	24136	1
1032	25842	17
1032	25902	1
1032	2744	1
1032	36799	1
1032	36804	1
1032	51073	12
1032	51080	14
1032	51081	1
1032	51110	1
1032	523	1
1032	6575	2
1032	6644	2
1032	6658	5
1032	6667	1
1032	848	1
1032	8502	1
1032	9328	1
1033	1085	1
1033	14	1
1033	167	1
1033	19624	1
1033	252	1
1033	30269	1
1033	34089	1
1033	350	1
1033	7401	1
1034	23448	3
1034	51118	22
1035	289	1
1035	3371	3
1035	51172	2
1035	51183	24
1035	51216	2
1035	5507	1
1035	7922	1
1036	11189	1
1036	12083	1
1036	12898	1
1036	13710	1
1036	13804	1
1036	14164	2
1036	15000	1
1036	15024	1
1036	15175	1
1036	15565	1
1036	1658	1
1036	17462	1
1036	17581	2
1036	17616	1
1036	18011	3
1036	18854	1
1036	19263	1
1036	19547	1
1036	19651	1
1036	19915	1
1036	19953	1
1036	20119	1
1036	204	1
1036	21439	10
1036	2396	2
1036	2407	1
1036	2477	1
1036	25074	3
1036	25779	3
1036	2681	2
1036	2689	1
1036	2717	10
1036	2801	1
1036	2806	1
1036	2855	1
1036	3046	6
1036	3052	67
1036	3064	4
1036	3092	7
1036	3102	1
1036	33989	1
1036	3551	1
1036	3688	1
1036	3689	2
1036	37022	2
1036	37067	3
1036	37421	1
1036	37438	18
1036	3924	1
1036	40316	1
1036	48519	41
1036	4932	1
1036	49938	1
1036	50374	1
1036	51229	5
1036	51231	22
1036	51243	2
1036	6112	1
1036	6877	1
1036	7190	1
1036	7242	1
1036	7325	1
1036	7540	1
1036	7553	1
1036	7659	1
1036	7666	1
1036	8159	1
1036	9051	6
1036	911	1
1038	10512	1
1038	10553	1
1038	10842	1
1038	11002	1
1038	11200	1
1038	11205	10
1038	11247	4
1038	11249	12
1038	11260	1
1038	11291	1
1038	11310	7
1038	11311	2
1038	11332	4
1038	11341	1
1038	11355	1
1038	11357	1
1038	11358	4
1038	11378	3
1038	11380	1
1038	11386	1
1038	11391	4
1038	11393	4
1038	11398	3
1038	11402	5
1038	11425	2
1038	11722	10
1038	11724	10
1038	11726	1
1038	11729	5
1038	11742	14
1038	11750	3
1038	11752	11
1038	11759	3
1038	11760	1
1038	11769	1
1038	11771	7
1038	11773	11
1038	11781	2
1038	11782	4
1038	12854	1
1038	13786	1
1038	14175	1
1038	1420	1
1038	14397	1
1038	14447	2
1038	14543	1
1038	14582	1
1038	1462	3
1038	15325	1
1038	16985	1
1038	1726	2
1038	17310	1
1038	17396	2
1038	1749	1
1038	1756	3
1038	1760	6
1038	17616	1
1038	17621	1
1038	1766	2
1038	1783	3
1038	1822	7
1038	1860	4
1038	19301	1
1038	19318	3
1038	19319	1
1038	19335	3
1038	19337	3
1038	19341	19
1038	19351	6
1038	19355	15
1038	19371	10
1038	19373	13
1038	19393	1
1038	19394	227
1038	19405	1
1038	19406	32
1038	19452	1
1038	19681	1
1038	19807	1
1038	19902	1
1038	204	1
1038	20522	1
1038	2162	4
1038	23570	1
1038	24353	1
1038	25408	1
1038	26299	4
1038	2646	1
1038	27116	3
1038	27132	10
1038	27134	1
1038	27142	11
1038	27158	9
1038	28407	7
1038	2844	1
1038	289	1
1038	30075	1
1038	30084	3
1038	305	1
1038	3430	1
1038	3478	14
1038	3483	9
1038	3484	1
1038	3485	1
1038	3487	1
1038	3488	5
1038	3504	9
1038	3505	1
1038	3524	5
1038	3529	1
1038	3533	2
1038	3536	17
1038	3547	2
1038	3549	1
1038	3554	5
1038	3557	1
1038	3558	5
1038	3572	1
1038	3573	14
1038	3633	1
1038	37123	10
1038	37987	1
1038	38732	1
1038	40255	1
1038	40716	1
1038	4115	6
1038	4458	1
1038	4671	2
1038	48830	2
1038	50105	12
1038	51262	8
1038	51264	10
1038	51271	39
1038	51272	4
1038	51275	14
1038	51281	13
1038	51315	10
1038	51317	1
1038	51318	2
1038	51323	26
1038	51335	1
1038	51345	7
1038	51354	7
1038	5137	1
1038	51371	2
1038	51385	28
1038	51389	1
1038	51390	2
1038	51404	1
1038	51405	2
1038	51406	1
1038	51411	37
1038	51414	2
1038	51432	13
1038	51471	1
1038	51475	2
1038	51481	4
1038	51535	2
1038	51577	1
1038	51586	1
1038	5227	1
1038	6349	1
1038	7037	1
1038	7659	1
1038	7666	1
1038	8066	1
1038	9025	1
1038	9483	1
1039	11397	1
1039	11695	1
1039	17259	2
1039	22643	4
1039	26257	1
1039	28567	2
1039	30733	1
1039	41067	2
1039	4803	1
1039	48669	1
1039	4897	1
1039	50284	1
1039	51597	8
1039	8343	1
104	1387	1
104	1420	2
104	1485	1
104	1727	1
104	2175	1
104	2283	1
104	2391	3
104	342	1
104	3599	1
104	400	1
104	4042	1
104	4068	1
104	4115	4
104	45	2
104	536	1
104	6311	37
104	6312	12
104	6313	98
104	6315	18
104	6318	22
104	6327	25
104	6330	76
104	6339	15
104	6340	13
104	6341	11
104	6349	1
104	6358	2
104	6379	3
104	6380	1
104	6381	2
104	6384	1
104	6391	1
104	6441	1
104	6459	7
104	6460	5
104	6461	3
104	6463	1
104	6466	2
104	6474	1
104	6480	1
104	6483	1
1040	1015	2
1040	10237	1
1040	16645	1
1040	17632	1
1040	204	1
1040	2402	1
1040	3043	2
1040	3102	2
1040	4601	1
1040	51624	3
1041	10072	1
1041	10546	1
1041	1098	2
1041	1099	2
1041	11077	3
1041	11087	3
1041	1116	3
1041	1176	1
1041	12118	2
1041	12271	1
1041	12633	1
1041	12642	1
1041	12645	2
1041	12657	1
1041	12669	1
1041	12929	2
1041	1300	22
1041	13009	1
1041	13087	1
1041	13138	8
1041	1318	1
1041	1341	1
1041	1374	1
1041	1474	1
1041	1475	1
1041	1496	1
1041	16	1
1041	167	1
1041	17016	1
1041	17321	1
1041	18236	1
1041	19495	1
1041	19564	1
1041	2392	1
1041	24217	1
1041	24737	1
1041	24822	2
1041	25264	1
1041	27439	1
1041	27449	1
1041	27450	20
1041	28336	2
1041	31921	2
1041	32609	1
1041	33327	1
1041	342	1
1041	34667	2
1041	350	1
1041	3599	1
1041	390	1
1041	407	1
1041	4271	1
1041	44	1
1041	4412	2
1041	4508	1
1041	47678	1
1041	5045	1
1041	507	1
1041	51638	40
1041	51640	9
1041	51641	18
1041	51644	4
1041	51656	11
1041	523	2
1041	528	4
1041	530	1
1041	531	2
1041	534	1
1041	535	1
1041	536	1
1041	6288	1
1041	674	1
1041	696	7
1041	697	4
1041	7200	7
1041	7671	2
1041	7675	2
1041	7764	1
1041	882	1
1041	889	1
1041	8916	2
1041	914	2
1042	1154	1
1042	16526	1
1042	17712	1
1042	17763	2
1042	18828	1
1042	20058	1
1042	20061	3
1042	24699	3
1042	25	1
1042	28502	1
1042	29202	1
1042	30569	1
1042	3358	1
1042	3362	1
1042	34734	1
1042	34890	1
1042	35143	1
1042	38356	1
1042	39742	1
1042	400	1
1042	407	1
1042	4195	1
1042	43043	1
1042	4425	1
1042	50222	10
1042	5798	1
1042	702	1
1042	7598	1
1042	7733	1
1042	8097	1
1042	8603	1
1042	8901	1
1042	8936	2
1044	11865	1
1044	11927	2
1044	16963	1
1044	16990	2
1044	17219	1
1044	17947	1
1044	19144	1
1044	2396	2
1044	2457	2
1044	25666	1
1044	26252	1
1044	2646	1
1044	2814	1
1044	29869	1
1044	3081	1
1044	31743	1
1044	34269	1
1044	3627	1
1044	38209	1
1044	3909	2
1044	3910	1
1044	3980	4
1044	4221	1
1044	4729	1
1044	5137	1
1044	51725	1
1044	5989	2
1044	7094	1
1044	7105	1
1044	7270	1
1044	8161	1
1044	8200	1
1044	8768	1
1044	8772	1
1044	9314	2
1044	967	1
1045	10225	3
1045	1046	1
1045	10546	1
1045	1088	1
1045	12165	1
1045	12186	3
1045	12244	11
1045	12274	1
1045	1273	1
1045	13203	7
1045	1329	3
1045	15837	3
1045	15838	5
1045	1972	2
1045	2029	1
1045	22388	7
1045	2273	1
1045	23512	1
1045	23524	1
1045	25027	1
1045	25161	1
1045	25828	1
1045	28379	1
1045	28541	1
1045	28827	4
1045	29033	1
1045	2960	1
1045	30564	22
1045	31632	3
1045	33339	1
1045	33427	3
1045	37140	1
1045	37645	6
1045	38519	2
1045	51769	26
1045	51783	19
1045	51803	4
1045	51809	1
1045	51825	5
1045	51842	1
1045	51853	1
1045	5389	4
1045	5403	1
1045	5451	2
1045	5561	3
1045	56	2
1045	5700	1
1045	5784	6
1045	5819	1
1045	5824	2
1045	5902	3
1045	6053	1
1045	6186	1
1045	6502	1
1045	6596	1
1045	6662	3
1045	696	1
1045	7200	3
1045	7376	1
1045	7383	1
1045	7411	1
1045	75	1
1045	7707	1
1045	7725	1
1045	7729	1
1045	7758	4
1045	7762	5
1045	8289	1
1045	8705	3
1045	922	9
1045	923	7
1046	10652	1
1046	11062	1
1046	1420	1
1046	1809	1
1046	1835	1
1046	24085	1
1046	27744	1
1046	3196	1
1046	3430	1
1046	4345	1
1046	7062	1
1046	7856	1
1046	9890	1
1047	10403	1
1047	10409	2
1047	10482	1
1047	12422	1
1047	13537	1
1047	13897	1
1047	1830	1
1047	19719	1
1047	2102	1
1047	21262	1
1047	24096	1
1047	28556	1
1047	34821	1
1047	44042	1
1047	51906	1
1047	6993	2
1047	7851	3
1047	7856	1
1047	9488	3
1048	2689	1
1048	30269	1
1048	40231	1
1048	447	1
1049	24747	1
1049	7936	2
105	1046	1
105	1105	2
105	1328	3
105	1352	1
105	1361	2
105	1411	3
105	167	1
105	1963	1
105	1972	1
105	2391	1
105	2760	2
105	2964	1
105	400	4
105	4153	1
105	5451	1
105	5651	1
105	5798	2
105	5819	1
105	5961	2
105	6307	1
105	6499	1
105	6502	3
105	6506	3
105	6530	2
105	6531	11
105	6536	42
105	6540	3
105	6550	7
105	6553	4
105	6554	5
105	6567	1
105	6569	1
105	6573	1
105	6575	1
105	6577	1
105	6580	2
105	6582	1
105	6583	1
105	6584	1
105	6594	2
105	6596	8
105	6611	1
105	6621	2
105	6623	1
105	6626	1
105	6644	4
105	6646	4
105	6658	1
105	6662	2
105	6667	1
105	68	1
105	918	1
105	922	1
105	923	6
1050	1094	1
1050	11141	5
1050	1222	2
1050	13009	1
1050	15220	11
1050	16266	1
1050	2391	1
1050	2721	1
1050	2760	2
1050	27953	1
1050	342	1
1050	3452	2
1050	4286	2
1050	4389	1
1050	51933	1
1050	51935	2
1050	51946	1
1050	5971	1
1050	6580	2
1050	6594	1
1050	68	2
1050	8725	1
1050	8911	1
1050	915	1
1051	13535	1
1051	13818	1
1051	13824	3
1051	13855	1
1051	13862	2
1051	1440	1
1051	1825	1
1051	18718	1
1051	19781	1
1051	2072	1
1051	23024	5
1051	37744	1
1051	919	1
1052	36990	1
1052	51979	7
1052	52	1
1052	6621	1
1053	2967	1
1053	33082	1
1053	4879	1
1053	5754	1
1053	7302	1
1055	10474	1
1055	12879	2
1055	1496	1
1055	2391	2
1055	24871	7
1055	3408	1
1055	34892	1
1055	4203	1
1055	52006	19
1055	6460	7
1055	9648	1
1056	1019	3
1056	10237	2
1056	10866	1
1056	1143	1
1056	12585	1
1056	12901	1
1056	12916	2
1056	13509	1
1056	13589	1
1056	14715	2
1056	1763	1
1056	19581	2
1056	20579	1
1056	2420	1
1056	2421	1
1056	24327	1
1056	24333	4
1056	2480	1
1056	2516	1
1056	2591	1
1056	29774	1
1056	3180	1
1056	3282	1
1056	36206	1
1056	36398	2
1056	3675	1
1056	3688	1
1056	41142	13
1056	41183	10
1056	44215	2
1056	4589	5
1056	4771	2
1056	4894	1
1056	49058	2
1056	4933	1
1056	4995	3
1056	5011	1
1056	502	1
1056	5159	1
1056	52066	23
1056	52074	1
1056	52117	6
1056	52119	2
1056	6132	1
1056	6891	1
1056	8129	2
1056	9036	2
1057	10351	1
1057	1243	3
1057	13088	1
1057	1420	4
1057	15076	1
1057	16	1
1057	17511	1
1057	2472	1
1057	26328	1
1057	28336	1
1057	34322	1
1057	35619	1
1057	36990	1
1057	456	2
1057	51979	7
1057	52211	24
1057	6391	2
1057	6466	1
1057	7414	1
1057	8134	2
1057	9739	1
1058	11474	8
1058	11495	6
1058	15964	15
1058	16620	3
1058	1763	1
1058	1992	1
1058	2162	1
1058	232	2
1058	24134	2
1058	25191	1
1058	2899	11
1058	34801	5
1058	37274	1
1058	39746	21
1058	407	1
1058	52286	41
1058	52315	11
1058	5389	1
1058	9565	2
1059	10167	1
1059	10400	3
1059	12879	1
1059	1326	1
1059	1361	2
1059	18135	1
1059	20480	1
1059	2370	1
1059	24160	1
1059	24313	1
1059	2472	1
1059	24989	1
1059	25160	1
1059	2759	1
1059	2964	1
1059	33000	1
1059	336	1
1059	37532	1
1059	38497	11
1059	407	2
1059	4508	1
1059	4540	1
1059	496	1
1059	5389	1
1059	5424	1
1059	5663	4
1059	5902	1
1059	6540	2
1059	69	1
1059	7695	2
1059	7905	1
1059	7917	1
1059	923	2
1059	952	1
1060	10572	2
1060	10576	1
1060	11291	2
1060	11329	1
1060	11628	1
1060	1222	2
1060	1297	1
1060	13128	2
1060	1361	1
1060	167	1
1060	1726	2
1060	1837	1
1060	1848	1
1060	20320	1
1060	2109	1
1060	220	1
1060	22096	1
1060	22858	1
1060	2366	1
1060	24795	1
1060	261	1
1060	26950	3
1060	284	1
1060	33173	3
1060	33218	11
1060	33697	2
1060	3371	1
1060	3458	1
1060	350	1
1060	36	1
1060	37169	3
1060	407	1
1060	4360	1
1060	5424	1
1060	7747	1
1060	7922	1
1060	8066	2
1060	947	1
1061	10096	1
1061	2392	1
1061	2854	1
1061	289	1
1061	3887	1
1061	52522	3
1062	12885	8
1062	204	1
1062	467	1
1062	7055	1
1062	7773	1
1063	1018	1
1063	10853	1
1063	1243	2
1063	1353	3
1063	13748	2
1063	14095	1
1063	14188	2
1063	15170	1
1063	15936	3
1063	16051	2
1063	16263	1
1063	16990	1
1063	17527	1
1063	1763	1
1063	1800	4
1063	18869	2
1063	19840	6
1063	204	2
1063	206	3
1063	21137	2
1063	21842	1
1063	2474	1
1063	2491	1
1063	2674	1
1063	2806	2
1063	28981	1
1063	31369	3
1063	3472	1
1063	3492	1
1063	3502	2
1063	3626	1
1063	3689	1
1063	3923	1
1063	3990	2
1063	3991	2
1063	4216	1
1063	4243	2
1063	4244	1
1063	4277	1
1063	4457	4
1063	46008	1
1063	4700	1
1063	4718	3
1063	4770	1
1063	4795	1
1063	4826	1
1063	49242	1
1063	49373	2
1063	4942	1
1063	5092	1
1063	5104	2
1063	5130	1
1063	5137	2
1063	5160	1
1063	5202	2
1063	52568	22
1063	52609	5
1063	52616	12
1063	536	2
1063	6033	1
1063	6098	1
1063	6100	1
1063	6947	1
1063	6954	1
1063	7211	1
1063	7970	1
1063	8261	2
1063	8267	1
1063	9638	2
1063	9699	3
1064	10473	1
1064	1120	1
1064	1127	1
1064	1196	1
1064	12170	1
1064	1239	1
1064	12721	1
1064	1296	2
1064	1677	1
1064	1679	1
1064	16907	1
1064	17449	1
1064	22902	1
1064	22993	1
1064	24134	1
